Type;ESU;
Version;4.43;
Date;02.Jun 16;
Mode;ANALYZER;
Center Freq;2571698717.950000;Hz
Freq Offset;0.000000;Hz
Span;1000000000.000000;Hz
x-Axis;LIN;
Start;2071698717.950000;Hz
Stop;3071698717.950000;Hz
Ref Level;18.500000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;50.000000;dB
Rf Att;70.000000;dB
RBW;3000000.000000;Hz
VBW;1000.000000;Hz
SWT;0.002500;s
Trace Mode;MAXHOLD;
Detector;MAXPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Values;625;
2305673076.9243588;4.4693069458007812;
2307275641.0269227;4.4205608367919922;
2308878205.129487;4.545905590057373;
2310480769.2320509;4.5238199234008789;
2312083333.3346152;4.5607781410217285;
2313685897.4371791;4.6529345512390137;
2315288461.5397434;4.6071243286132812;
2316891025.6423073;4.648836612701416;
2318493589.7448716;4.6911592483520508;
2320096153.8474355;4.6112971305847168;
2321698717.9499998;4.6934542655944824;
2323301282.0525637;4.6124892234802246;
2324903846.155128;4.7582650184631348;
2326506410.2576923;4.7948055267333984;
2328108974.3602562;4.7734503746032715;
2329711538.4628205;4.9205970764160156;
2331314102.5653844;4.9099717140197754;
2332916666.6679487;4.8957548141479492;
2334519230.7705126;4.8091716766357422;
2336121794.8730769;4.9180340766906738;
2337724358.9756408;4.9828891754150391;
2339326923.0782051;4.9858102798461914;
2340929487.180769;5.0470738410949707;
2342532051.2833333;5.0639138221740723;
2344134615.3858972;5.0201301574707031;
2345737179.4884615;5.042201042175293;
2347339743.5910254;5.0449576377868652;
2348942307.6935897;4.977881908416748;
2350544871.7961535;4.9610719680786133;
2352147435.8987179;4.9101800918579102;
2353750000.0012817;4.8895554542541504;
2355352564.1038461;4.9912195205688477;
2356955128.2064099;5.0156745910644531;
2358557692.3089743;4.9767494201660156;
2360160256.4115381;5.0121726989746094;
2361762820.5141025;4.9974784851074219;
2363365384.6166663;4.9702520370483398;
2364967948.7192307;5.0105628967285156;
2366570512.8217945;4.8567996025085449;
2368173076.9243588;5.0421414375305176;
2369775641.0269227;4.8739824295043945;
2371378205.129487;4.8000216484069824;
2372980769.2320509;4.9665861129760742;
2374583333.3346152;4.9264092445373535;
2376185897.4371791;4.8926253318786621;
2377788461.5397434;4.9014625549316406;
2379391025.6423073;4.9325637817382812;
2380993589.7448716;4.9246206283569336;
2382596153.8474355;4.8807182312011719;
2384198717.9499998;4.934351921081543;
2385801282.0525637;4.9495673179626465;
2387403846.155128;4.9290766716003418;
2389006410.2576923;4.7264184951782227;
2390608974.3602562;4.9371981620788574;
2392211538.4628205;4.8211832046508789;
2393814102.5653844;4.9100909233093262;
2395416666.6679487;4.9771966934204102;
2397019230.7705126;4.9419374465942383;
2398621794.8730769;4.9466762542724609;
2400224358.9756408;4.8713593482971191;
2401826923.0782051;4.9181976318359375;
2403429487.180769;4.9011197090148926;
2405032051.2833333;4.893221378326416;
2406634615.3858972;4.8226284980773926;
2408237179.4884615;4.8850698471069336;
2409839743.5910254;4.7662076950073242;
2411442307.6935897;4.794522762298584;
2413044871.7961535;4.8845481872558594;
2414647435.8987179;4.914576530456543;
2416250000.0012817;4.8864107131958008;
2417852564.1038461;4.8278293609619141;
2419455128.2064099;4.755582332611084;
2421057692.3089743;4.7734208106994629;
2422660256.4115381;4.8310933113098145;
2424262820.5141025;4.8376202583312988;
2425865384.6166663;4.7464323043823242;
2427467948.7192307;4.7467303276062012;
2429070512.8217945;4.7266120910644531;
2430673076.9243588;4.708371639251709;
2432275641.0269227;4.7309784889221191;
2433878205.129487;4.5775432586669922;
2435480769.2320509;4.7626314163208008;
2437083333.3346152;4.6595063209533691;
2438685897.4371791;4.602653980255127;
2440288461.5397434;4.6767783164978027;
2441891025.6423073;4.8365325927734375;
2443493589.7448716;4.7257480621337891;
2445096153.8474355;4.8571128845214844;
2446698717.9499998;4.7968473434448242;
2448301282.0525637;4.7443909645080566;
2449903846.155128;4.8376054763793945;
2451506410.2576923;4.8342227935791016;
2453108974.3602562;4.8413457870483398;
2454711538.4628205;4.8841009140014648;
2456314102.5653844;4.8169655799865723;
2457916666.6679487;4.9302539825439453;
2459519230.7705126;4.9275116920471191;
2461121794.8730769;4.9307160377502441;
2462724358.9756408;4.9956307411193848;
2464326923.0782051;4.9823675155639648;
2465929487.180769;5.0506057739257812;
2467532051.2833333;5.099769115447998;
2469134615.3858972;5.0146613121032715;
2470737179.4884615;5.1594529151916504;
2472339743.5910254;5.1246113777160645;
2473942307.6935897;5.139319896697998;
2475544871.7961535;5.2033257484436035;
2477147435.8987179;5.1099324226379395;
2478750000.0012817;5.1634173393249512;
2480352564.1038461;5.2153224945068359;
2481955128.2064099;5.3807392120361328;
2483557692.3089743;5.3235139846801758;
2485160256.4115381;5.3701438903808594;
2486762820.5141025;5.2885379791259766;
2488365384.6166663;5.3906044960021973;
2489967948.7192307;5.4635224342346191;
2491570512.8217945;5.5033564567565918;
2493173076.9243588;5.5761847496032715;
2494775641.0269227;5.5196747779846191;
2496378205.129487;5.5068140029907227;
2497980769.2320509;5.5956916809082031;
2499583333.3346152;5.7070131301879883;
2501185897.4371791;5.6964173316955566;
2502788461.5397434;5.680382251739502;
2504391025.6423073;5.798975944519043;
2505993589.7448716;5.8356060981750488;
2507596153.8474355;5.7901687622070312;
2509198717.9499998;5.907346248626709;
2510801282.0525637;5.9638562202453613;
2512403846.155128;6.0172514915466309;
2514006410.2576923;6.0208430290222168;
2515608974.3602562;6.1595849990844727;
2517211538.4628205;6.1103768348693848;
2518814102.5653844;6.2809205055236816;
2520416666.6679487;6.3220806121826172;
2522019230.7705126;6.3578915596008301;
2523621794.8730769;6.437067985534668;
2525224358.9756408;6.444429874420166;
2526826923.0782051;6.4840555191040039;
2528429487.180769;6.5862560272216797;
2530032051.2833333;6.6161055564880371;
2531634615.3858972;6.6678915023803711;
2533237179.4884615;6.7395424842834473;
2534839743.5910254;6.7593626976013184;
2536442307.6935897;6.8414750099182129;
2538044871.7961535;6.8714437484741211;
2539647435.8987179;6.9488916397094727;
2541250000.0012817;7.0910310745239258;
2542852564.1038461;6.959263801574707;
2544455128.2064099;7.165036678314209;
2546057692.3089743;7.2212486267089844;
2547660256.4115381;7.3142547607421875;
2549262820.5141025;7.3216161727905273;
2550865384.6166663;7.5424551963806152;
2552467948.7192307;7.6697521209716797;
2554070512.8217945;7.8623957633972168;
2555673076.9243588;7.8919172286987305;
2557275641.0269227;8.2230043411254883;
2558878205.129487;8.3844871520996094;
2560480769.2320509;8.7550210952758789;
2562083333.3346152;8.8686227798461914;
2563685897.4371791;8.8943881988525391;
2565288461.5397434;6.2695794105529785;
2566891025.6423073;-1.1364196538925171;
2568493589.7448716;-7.3035502433776855;
2570096153.8474355;-16.501060485839844;
2571698717.9499998;-18.819877624511719;
2573301282.0525637;-20.132646560668945;
2574903846.155128;-20.454673767089844;
2576506410.2576919;-20.570972442626953;
2578108974.3602562;-20.659894943237305;
2579711538.4628205;-20.590181350708008;
2581314102.5653844;-20.650058746337891;
2582916666.6679487;-20.63245964050293;
2584519230.7705126;-20.665737152099609;
2586121794.8730769;-20.700860977172852;
2587724358.9756408;-20.663753509521484;
2589326923.0782051;-20.755523681640625;
2590929487.180769;-20.659923553466797;
2592532051.2833333;-20.673933029174805;
2594134615.3858972;-20.673784255981445;
2595737179.4884615;-20.719326019287109;
2597339743.5910254;-20.728534698486328;
2598942307.6935897;-20.754047393798828;
2600544871.7961535;-20.756134033203125;
2602147435.8987179;-20.783287048339844;
2603750000.0012817;-20.743631362915039;
2605352564.1038461;-20.660118103027344;
2606955128.2064099;-20.71405029296875;
2608557692.3089743;-20.755136489868164;
2610160256.4115381;-20.750471115112305;
2611762820.5141025;-20.751901626586914;
2613365384.6166663;-20.821376800537109;
2614967948.7192307;-20.683931350708008;
2616570512.8217945;-20.787876129150391;
2618173076.9243588;-20.772050857543945;
2619775641.0269227;-20.785745620727539;
2621378205.129487;-20.794582366943359;
2622980769.2320509;-20.829633712768555;
2624583333.3346152;-20.860496520996094;
2626185897.4371791;-20.815460205078125;
2627788461.5397434;-20.79240608215332;
2629391025.6423073;-20.90040397644043;
2630993589.7448716;-20.944189071655273;
2632596153.8474355;-20.926395416259766;
2634198717.9499998;-20.873445510864258;
2635801282.0525637;-20.964023590087891;
2637403846.155128;-20.956825256347656;
2639006410.2576919;-20.872804641723633;
2640608974.3602562;-20.957645416259766;
2642211538.4628205;-20.917184829711914;
2643814102.5653844;-20.833492279052734;
2645416666.6679487;-20.929777145385742;
2647019230.7705126;-20.92848014831543;
2648621794.8730769;-20.757699966430664;
2650224358.9756408;-20.769174575805664;
2651826923.0782051;-20.844566345214844;
2653429487.180769;-20.905128479003906;
2655032051.2833333;-20.845325469970703;
2656634615.3858972;-20.869333267211914;
2658237179.4884615;-20.862165451049805;
2659839743.5910254;-20.849468231201172;
2661442307.6935897;-20.87925910949707;
2663044871.7961535;-20.871360778808594;
2664647435.8987179;-20.771081924438477;
2666250000.0012817;-20.838350296020508;
2667852564.1038461;-20.832509994506836;
2669455128.2064099;-20.816593170166016;
2671057692.3089743;-20.840959548950195;
2672660256.4115381;-20.799247741699219;
2674262820.5141025;-20.78734016418457;
2675865384.6166663;-20.751291275024414;
2677467948.7192307;-20.689237594604492;
2679070512.8217945;-20.699907302856445;
2680673076.9243588;-20.685646057128906;
2682275641.0269227;-20.59797477722168;
2683878205.129487;-20.583593368530273;
2685480769.2320509;-20.679983139038086;
2687083333.3346152;-20.647287368774414;
2688685897.4371791;-20.631357192993164;
2690288461.5397434;-20.598049163818359;
2691891025.6423073;-20.521451950073242;
2693493589.7448716;-20.571121215820313;
2695096153.8474355;-20.64900016784668;
2696698717.9499998;-20.574399948120117;
2698301282.0525637;-20.587469100952148;
2699903846.155128;-20.595888137817383;
2701506410.2576919;-20.548305511474609;
2703108974.3602562;-20.438741683959961;
2704711538.4628205;-20.490930557250977;
2706314102.5653844;-20.549571990966797;
2707916666.6679487;-20.537069320678711;
2709519230.7705126;-20.436626434326172;
2711121794.8730769;-20.467309951782227;
2712724358.9756408;-20.523223876953125;
2714326923.0782051;-20.451215744018555;
2715929487.180769;-20.445060729980469;
2717532051.2833333;-20.500036239624023;
2719134615.3858972;-20.469486236572266;
2720737179.4884615;-20.353246688842773;
2722339743.5910254;-20.514968872070312;
2723942307.6935897;-20.452840805053711;
2725544871.7961535;-20.405986785888672;
2727147435.8987179;-20.446537017822266;
2728750000.0012817;-20.462287902832031;
2730352564.1038461;-20.476430892944336;
2731955128.2064099;-20.467683792114258;
2733557692.3089743;-20.511451721191406;
2735160256.4115381;-20.475625991821289;
2736762820.5141025;-20.461946487426758;
2738365384.6166663;-20.482675552368164;
2739967948.7192307;-20.417804718017578;
2741570512.8217945;-20.387851715087891;
2743173076.9243588;-20.453033447265625;
2744775641.0269227;-20.454524993896484;
2746378205.129487;-20.353202819824219;
2747980769.2320509;-20.417030334472656;
2749583333.3346152;-20.365467071533203;
2751185897.4371791;-20.444881439208984;
2752788461.5397434;-20.390861511230469;
2754391025.6423073;-20.480022430419922;
2755993589.7448716;-20.425241470336914;
2757596153.8474355;-20.395122528076172;
2759198717.9499998;-20.434211730957031;
2760801282.0525637;-20.442140579223633;
2762403846.155128;-20.453451156616211;
2764006410.2576919;-20.457401275634766;
2765608974.3602562;-20.443704605102539;
2767211538.4628205;-20.474821090698242;
2768814102.5653844;-20.484060287475586;
2770416666.6679487;-20.485401153564453;
2772019230.7705126;-20.52271842956543;
2773621794.8730769;-20.401933670043945;
2775224358.9756408;-20.45306396484375;
2776826923.0782051;-20.429666519165039;
2778429487.180769;-20.428369522094727;
2780032051.2833333;-20.50739860534668;
2781634615.3858972;-20.407358169555664;
2783237179.4884615;-20.468025207519531;
2784839743.5910254;-20.528961181640625;
2786442307.6935897;-20.510841369628906;
2788044871.7961535;-20.552179336547852;
2789647435.8987179;-20.559839248657227;
2791250000.0012817;-20.573862075805664;
2792852564.1038461;-20.603921890258789;
2794455128.2064099;-20.605754852294922;
2796057692.3089743;-20.572656631469727;
2797660256.4115381;-20.583877563476562;
2799262820.5141025;-20.592370986938477;
2800865384.6166663;-20.601774215698242;
2802467948.7192307;-20.630655288696289;
2804070512.8217945;-20.643770217895508;
2805673076.9243588;-20.673351287841797;
2807275641.0269227;-20.705421447753906;
2808878205.129487;-20.674186706542969;
2810480769.2320509;-20.705078125;
2812083333.3346152;-20.650699615478516;
2813685897.4371791;-20.741842269897461;
2815288461.5397434;-20.737222671508789;
2816891025.6423073;-20.760261535644531;
2818493589.7448716;-20.772184371948242;
2820096153.8474355;-20.72998046875;
2821698717.9499998;-20.810050964355469;
2823301282.0525637;-20.816608428955078;
2824903846.155128;-20.789783477783203;
2826506410.2576919;-20.773658752441406;
2828108974.3602562;-20.794851303100586;
2829711538.4628205;-20.738445281982422;
2831314102.5653844;-20.691980361938477;
2832916666.6679487;-20.804910659790039;
2834519230.7705126;-20.858589172363281;
2836121794.8730769;-20.815341949462891;
2837724358.9756408;-20.857410430908203;
2839326923.0782051;-20.863565444946289;
2840929487.180769;-20.899019241333008;
2842532051.2833333;-20.886560440063477;
2844134615.3858972;-20.864788055419922;
2845737179.4884615;-20.840005874633789;
2847339743.5910254;-20.903951644897461;
2848942307.6935897;-20.889287948608398;
2850544871.7961535;-20.9373779296875;
2852147435.8987179;-21.018566131591797;
2853750000.0012817;-20.962041854858398;
2855352564.1038461;-21.053794860839844;
2856955128.2064099;-21.055524826049805;
2858557692.3089743;-20.983963012695313;
2860160256.4115381;-20.982383728027344;
2861762820.5141025;-21.062618255615234;
2863365384.6166663;-21.03700065612793;
2864967948.7192307;-20.986124038696289;
2866570512.8217945;-21.018133163452148;
2868173076.9243588;-21.062990188598633;
2869775641.0269227;-21.05482292175293;
2871378205.129487;-21.067340850830078;
2872980769.2320509;-21.01384162902832;
2874583333.3346152;-21.085208892822266;
2876185897.4371791;-21.102556228637695;
2877788461.5397434;-21.150348663330078;
2879391025.6423073;-21.170242309570312;
2880993589.7448716;-21.164669036865234;
2882596153.8474355;-21.190719604492187;
2884198717.9499998;-21.185295104980469;
2885801282.0525637;-21.141286849975586;
2887403846.155128;-21.137874603271484;
2889006410.2576919;-21.206947326660156;
2890608974.3602562;-21.184459686279297;
2892211538.4628201;-21.177753448486328;
2893814102.5653844;-21.129186630249023;
2895416666.6679487;-21.132762908935547;
2897019230.7705126;-21.074151992797852;
2898621794.8730769;-21.052036285400391;
2900224358.9756408;-21.096834182739258;
2901826923.0782051;-21.043437957763672;
2903429487.180769;-21.076372146606445;
2905032051.2833333;-21.029102325439453;
2906634615.3858972;-21.034780502319336;
2908237179.4884615;-21.020519256591797;
2909839743.5910254;-20.972188949584961;
2911442307.6935897;-20.973054885864258;
2913044871.7961535;-20.954217910766602;
2914647435.8987179;-20.883609771728516;
2916250000.0012817;-20.956632614135742;
2917852564.1038461;-20.947601318359375;
2919455128.2064099;-20.918899536132812;
2921057692.3089743;-21.014184951782227;
2922660256.4115381;-20.976898193359375;
2924262820.5141025;-21.02086067199707;
2925865384.6166663;-20.953338623046875;
2927467948.7192307;-20.979581832885742;
2929070512.8217945;-21.017881393432617;
2930673076.9243588;-20.983501434326172;
2932275641.0269227;-20.971176147460938;
2933878205.129487;-20.983083724975586;
2935480769.2320509;-20.974395751953125;
2937083333.3346152;-21.032634735107422;
2938685897.4371791;-21.039340972900391;
2940288461.5397434;-21.092868804931641;
2941891025.6423073;-21.05987548828125;
2943493589.7448716;-21.004945755004883;
2945096153.8474355;-21.011606216430664;
2946698717.9499998;-20.996942520141602;
2948301282.0525637;-21.022500991821289;
2949903846.155128;-20.989103317260742;
2951506410.2576919;-20.968107223510742;
2953108974.3602562;-21.002738952636719;
2954711538.4628201;-20.998849868774414;
2956314102.5653844;-20.903995513916016;
2957916666.6679487;-20.933696746826172;
2959519230.7705126;-20.981504440307617;
2961121794.8730769;-20.880002975463867;
2962724358.9756408;-20.90983772277832;
2964326923.0782051;-20.923234939575195;
2965929487.180769;-20.906230926513672;
2967532051.2833333;-20.809038162231445;
2969134615.3858972;-20.830631256103516;
2970737179.4884615;-20.803106307983398;
2972339743.5910254;-20.810676574707031;
2973942307.6935897;-20.763914108276367;
2975544871.7961535;-20.723617553710938;
2977147435.8987179;-20.75163459777832;
2978750000.0012817;-20.690578460693359;
2980352564.1038461;-20.753808975219727;
2981955128.2064099;-20.66160774230957;
2983557692.3089743;-20.629060745239258;
2985160256.4115381;-20.645364761352539;
2986762820.5141025;-20.654365539550781;
2988365384.6166663;-20.579570770263672;
2989967948.7192307;-20.525861740112305;
2991570512.8217945;-20.647541046142578;
2993173076.9243588;-20.528633117675781;
2994775641.0269227;-20.342472076416016;
2996378205.129487;-20.490976333618164;
2997980769.2320509;-20.47209358215332;
2999583333.3346152;-20.487920761108398;
3001185897.4371791;-20.496952056884766;
3002788461.5397434;-21.400276184082031;
3004391025.6423073;-21.314573287963867;
3005993589.7448716;-21.402498245239258;
3007596153.8474355;-21.406312942504883;
3009198717.9499998;-21.376850128173828;
3010801282.0525637;-21.272235870361328;
3012403846.155128;-21.206977844238281;
3014006410.2576919;-21.321800231933594;
3015608974.3602562;-21.212984085083008;
3017211538.4628201;-21.161659240722656;
3018814102.5653844;-21.147129058837891;
3020416666.6679487;-21.137607574462891;
3022019230.7705126;-21.062259674072266;
3023621794.8730769;-21.029535293579102;
3025224358.9756408;-20.943740844726562;
3026826923.0782051;-21.004066467285156;
3028429487.180769;-20.909719467163086;
3030032051.2833333;-20.824819564819336;
3031634615.3858972;-20.712873458862305;
3033237179.4884615;-20.758251190185547;
3034839743.5910254;-20.727760314941406;
3036442307.6935897;-20.676689147949219;
3038044871.7961535;-20.681562423706055;
3039647435.8987179;-20.528484344482422;
3041250000.0012817;-20.600791931152344;
3042852564.1038461;-20.587230682373047;
3044455128.2064099;-20.521093368530273;
3046057692.3089743;-20.471393585205078;
3047660256.4115381;-20.456596374511719;
3049262820.5141025;-20.324337005615234;
3050865384.6166663;-20.285114288330078;
3052467948.7192307;-20.236352920532227;
3054070512.8217945;-20.297914505004883;
3055673076.9243588;-20.230318069458008;
3057275641.0269227;-20.235727310180664;
3058878205.129487;-20.177518844604492;
3060480769.2320509;-20.084735870361328;
3062083333.3346152;-20.074153900146484;
3063685897.4371791;-20.011445999145508;
3065288461.5397434;-19.972787857055664;
3066891025.6423073;-19.901123046875;
3068493589.7448716;-19.932373046875;
3070096153.8474355;-19.85893440246582;
3071698717.9499998;-19.840738296508789;
