! FILETYPE CSV
! VERSION 1.0,4
! TIMESTAMP Wednesday, 09 December 2015 22:04:19
! NAME Agilent Technologies
! MODEL N9923A
! SERIAL MY52412257
! FIRMWARE_VERSION A.07.32
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0927041034
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT VSWR
BEGIN
1235000000,1.05460033762268
1235100000,1.05489761965609
1235200000,1.05482882632972
1235300000,1.05506190774426
1235400000,1.05547577937073
1235500000,1.05532561507833
1235600000,1.05549949719694
1235700000,1.05610372638633
1235800000,1.05609376715575
1235900000,1.05621009219737
1236000000,1.05641496206146
1236100000,1.05674930159614
1236200000,1.057002766365
1236300000,1.05712119246102
1236400000,1.0572027148131
1236500000,1.05745228946545
1236600000,1.05739842570227
1236700000,1.05785920950751
1236800000,1.05772140478557
1236900000,1.05807416745411
1237000000,1.05816564213355
1237100000,1.05865087145619
1237200000,1.05860962315997
1237300000,1.05851964593057
1237400000,1.05919762747927
1237500000,1.0590610154027
1237600000,1.05965619823843
1237700000,1.05955005995797
1237800000,1.05971217078099
1237900000,1.05984782446715
1238000000,1.06010100789083
1238100000,1.06015367626177
1238200000,1.06027386022824
1238300000,1.06060017474996
1238400000,1.06079858966303
1238500000,1.06105785349683
1238600000,1.06121706151944
1238700000,1.06138919271098
1238800000,1.06170006959264
1238900000,1.06178577506734
1239000000,1.06185144294739
1239100000,1.06226544864727
1239200000,1.06226634953403
1239300000,1.06237660382022
1239400000,1.06265072324016
1239500000,1.0627382298599
1239600000,1.06288913937143
1239700000,1.06322597831822
1239800000,1.06344357291908
1239900000,1.06361507702379
1240000000,1.06386411746697
1240100000,1.0638079734893
1240200000,1.06416689139589
1240300000,1.06443243327619
1240400000,1.06472383703375
1240500000,1.06473152221732
1240600000,1.06493567204471
1240700000,1.06495455585404
1240800000,1.06538847945883
1240900000,1.06548261528071
1241000000,1.06566564157614
1241100000,1.0654653357066
1241200000,1.06596069472451
1241300000,1.06592319679454
1241400000,1.0663379434243
1241500000,1.06644756531257
1241600000,1.06655730176953
1241700000,1.06669167440524
1241800000,1.0669921152264
1241900000,1.0669414858049
1242000000,1.06715435249566
1242100000,1.06756097780252
1242200000,1.06757250270804
1242300000,1.06773564166322
1242400000,1.06804640505877
1242500000,1.06809905919738
1242600000,1.0683175529487
1242700000,1.06832529286956
1242800000,1.06864315555695
1242900000,1.06886477371353
1243000000,1.06884239523159
1243100000,1.06920791578851
1243200000,1.06914055843967
1243300000,1.06935597717562
1243400000,1.06960041136306
1243500000,1.06958557151252
1243600000,1.06990944139953
1243700000,1.06987088084072
1243800000,1.07014015345697
1243900000,1.07032783169493
1244000000,1.07036385748168
1244100000,1.07054128539976
